,Author Name,Review Date,Reviewer Ratings,Review Body,Developer Reply,Review Likes
660,loading lin,2018年6月3日,5, 優惠碼：43889378,,0
661,阿王,2018年6月3日,1, 時間觀念差,,0
662,Taylor Shen,2018年6月1日,5, 發現小編都只留顏文字 (`●__●ˊ) /,,0
663,簡源池,2018年5月31日,5, 方便好用,,0
664,Brandon Chen,2018年5月29日,1, 第一次訂餐就遲到35分鐘 非常無言,,0
665,Hung Chen,2018年5月27日,5, 一起拿優惠吧~4391925~結帳記得輸入打折喔,有無科技2018年5月28日ლ(´ڡ`ლ),0
666,Sky Wu,2018年5月29日,4, 優惠碼55441211，一起分享超划算,,0
667,郝旺,2018年5月26日,5, 親切周到,"有無科技2018年5月28日dear 郝旺
很開心你喜歡喔~",0
668,陳偉宏,2018年5月24日,4, 還不錯用,有無科技2018年5月28日٩(♡ε♡ )۶,0
669,Grace,2018年5月17日,1," 訂單遲到40分鐘，line的客服無任何回應，好幾天了，這種外送品質我覺得不是外送人員的問題，是客服的問題，都無任何改進 
如果不是很閒，不想午餐吃成下午茶還是改用別的程式","有無科技2018年5月21日dear Grace
居然讓您遇到這種事，趕快跟小編說您是在什麼時後敲line@的，小編會追到服務人員並將您的回饋轉告給相關單位之主管，很抱歉",2
670,朴茶茶,2018年5月19日,5, 很方便很好的服務，希望還會有更多的店家能外送,"有無科技2018年1月1日Dear朴茶茶,
謝謝您的肯定，小編心情好好｡:.ﾟヽ(*´∀`)ﾉﾟ.:｡
我們一定會努力新增店家，讓您天天可以不重樣吃得開心唷！ d(`･∀･)b",2
671,dearewching,2018年5月25日,5, 服務人員態度非常好 很驚艷的服務態度,"有無科技2018年5月28日dear dearewching
感謝您的喜歡喔~~~",0
672,yi chen,2018年5月17日,5, 33203622 輸入優惠碼，可以獲得優惠券哦,有無科技2018年5月21日(๑´ڡ`๑),0
673,Sherry Huang,2018年5月14日,5, 一個人也會送，非常方便,"有無科技2018年5月14日dear Sherry Huang
我們絕不讓你孤單~~~(/◕ヮ◕)/",1
674,陳顗涵,2018年5月22日,3, 這公司有人嗎？所有管道都沒有人理,"有無科技2018年5月28日dear 陳顗涵
哈搂哈搂~有什麼問題請在周一至周五用line@敲小編，小編都會在喔~",0
675,張依婷,2018年5月14日,5, 優惠碼49877738,有無科技2018年5月21日ヽ(^o^)丿,0
676,Yuyu Su,2018年5月16日,5, 42627655優惠碼,有無科技2018年5月21日٩(♡ε♡ )۶,0
677,Abby Wu,2018年5月13日,5, 02505561優惠碼,有無科技2018年5月14日ლ(´ڡ`ლ),0
678,kathy吳,2018年5月12日,5, 方便好用,有無科技2018年5月14日(•ө•)♡,0
679,林易申,2018年5月11日,5, 好用，方便 ~,有無科技2018年5月14日٩(♡ε♡ )۶,1
680,羅曼尼,2018年5月15日,5, Yummy,有無科技2018年5月21日ლ(´ڡ`ლ),0
681,peter chen,2018年5月12日,5, 不錯,有無科技2018年5月14日(๑´ڡ`๑),0
682,Wu Yuri,2018年5月6日,5, 好方便哦！外送員很準時，我點完單時都覺得設定半小時似乎有點來不及，結果居然準時送到，pizza還是熱的!!!運費收的很合理又常有折扣~初次體驗很不錯，會想推薦給別人使用！,"有無科技2018年5月7日dear Wu Yuri
我們家騎士真的都使命必達耶(/◕ヮ◕)/ 趕快幫小編推薦給更多人ヽ(^o^)丿",1
683,CS LIN,2018年5月6日,5, 27209098 新朋友輸入拿百元優惠卷喔,有無科技2018年5月7日(*´∀｀),0
684,IL T,2018年5月5日,5, 軟體明瞭好操作，過程公開透明合理，服務親切有禮貌,"有無科技2018年5月7日dear IL T
短短幾個字就知道你真的超愛我們家~~~",0
685,Gustavo Lin,2018年5月7日,5, 好用喔,有無科技2018年5月7日(๑˃̵ᴗ˂̵)ﻭ,0
686,Airbus Wang,2018年5月7日,5, 方便，準時。,"有無科技2018年5月7日dear 王余中
這是一定要的啦ლ(´ڡ`ლ)",0
687,evilhaha456,2018年5月1日,5, 非常方便,有無科技2018年5月7日٩(♡ε♡ )۶,0
688,黃傑森,2018年4月21日,4, 方便,有無科技2018年4月24日(ﾉ&gt;ω&lt;)ﾉ,2
689,王芸禎,2018年4月30日,5, 方便,"有無科技2018年5月2日dear王芸禎
感謝您的喜歡喔~~~~",0
690,Google 使用者,2018年4月26日,5, 很棒,有無科技2018年4月30日ε٩(๑&gt; ₃ &lt;),0
691,Candy Huang,2018年3月27日,5, 第一次使用非常喜歡，感謝拯救桃園的美食外送。  期待更多美食店家！ 祝有無快送順利長久經營！,"有無科技2018年4月3日DEAR Candy Huang
感謝你的喜歡與祝福~",5
692,Steven Lai,2018年10月18日,1, 什麼爛app，又不是住深山，桃園蘆竹就算了，連新莊都沒得外送，垃圾app,,1
693,林宛瑾,2018年4月11日,1, 已取消了，餐還送來，還跟我收費，跟你們反應，竟然說你已經付費那就付了，那怎麼辦，這就是你們解決的事情嗎，還要我吸收...,"有無科技2018年4月20日dear 林宛瑾
怎麼會發生這種事呢?快來line@跟小編說說，小編會再反映給相關單位的主管們(｡&gt;﹏&lt;｡)",0
694,Google 使用者,2018年4月4日,5, 輸入優惠代碼69297754，馬上現賺105元優惠哦！,有無科技2018年4月10日(/◕ヮ◕)/,2
695,Ray,2018年3月26日,1, 明明開定位還一直跳掉要我開定位,"有無科技2018年3月26日Dear Ray,

定位不能完全設定在正確的位置唷(*ﾟ∀ﾟ*)
如同google map的定位無法準確抓到你的所在地(ゝ∀･)
建議手動輸入地址才不會跑位唷(´・ω・`)",0
696,林嘉彬,2018年3月31日,5, 首購輸入優惠碼57426789，可以折抵金額105元,,0
697,傅小珠,2018年4月15日,5, 店家做餐速度快  外送速度也快  很讚,"有無科技2018年4月20日dear 傅小珠
很開心你喜歡我們喔 (•ө•)♡",0
698,Ivan Ho,2018年4月12日,4, 輸入優惠推薦碼29592811，可享首購優惠,有無科技2018年4月20日٩(♡ε♡ )۶٩(♡ε♡ )۶,0
699,黃紹凱,2018年3月31日,5," 3/26-4/8優惠券輸入22815126 ,首購享有折扣105元",,0
700,e拉維,2018年4月1日,1, 都超出範圍不能送,有無科技2018年4月3日快告訴小編你所在的區域，說不定很快就會開放了喔~,0
701,吳有為,2018年4月8日,5, 很不錯的軟體！！推,有無科技2018年4月10日(๑´ڡ`๑),0
702,鄒慶達,2018年4月2日,5, 很讚的軟體,有無科技2018年4月3日(灬ºωº灬),0
703,朱葉宏,2018年4月7日,5, 非常方便實用,有無科技2018年4月10日ヽ(●´∀`●)ﾉ,0
704,Google 使用者,2018年3月30日,5, 方便選擇多,有無科技2018年4月3日(〃∀〃),0
705,沈淑華,2018年4月5日,4, 點菜方便,"有無科技2018年4月10日DEAR 沈淑華
很開心您喜歡我們家的APP喔~",0
706,Eva Chen,2018年4月9日,4, 方便好用,有無科技2018年4月10日ლ(´ڡ`ლ),0
707,kAREEN CHANG CHIEN,2018年4月13日,5, 實用,有無科技2018年4月20日(๑˃̵ᴗ˂̵)ﻭ,1
708,蕭錫民,2018年3月31日,5, 好用,有無科技2018年4月3日(✪ω✪),0
709,宋丞崇,2018年3月31日,4, 不錯,有無科技2018年4月3日(๑´ㅂ`๑),0
710,葉泱志,2018年3月29日,5, 好用,有無科技2018年4月3日(*´∀`)~♥,0
711,Fatty Hsu,2018年4月5日,5, 讚,"有無科技2018年4月10日DEAR Fatty Hsu 
謝謝您的喜歡喔~~ლ(´ڡ`ლ)",0
712,Olivia Gong,2018年3月27日,5, 客服很棒,"有無科技2018年4月3日DEAR Olivia Gong
客服們開心到灑花了~",1
713,Arthur Chiu,2018年3月15日,1, 爛爆了 搶飲料的活動我9點馬上開始搶 我手機滿格一直說我網路不穩不給我選時段 浪費我9分鐘終於選成功後 說已售完 是我網路有問題還是你們app有問題?? 上網都正常就用你們app時才不穩?,"有無科技2018年3月20日Dear Arthur,

很抱歉╮(╯_╰)╭
該活動讓你沒有參與到(╥﹏╥)
小編會請行銷多多規劃活動(σ′▽‵)′▽‵)σ",0
714,吳家興,2018年3月11日,3, 不知道怎麼用，打電話給店家就好了嗎,"有無科技2018年3月12日dear吳家興
不知道怎麼用就要來問小編阿(((ﾟДﾟ;)))
小編閒閒等大家跟小邊聊天耶｡:.ﾟヽ(*´∀`)ﾉﾟ.:｡
快打開line搜尋有無快送敲小編ヽ(́◕◞౪◟◕‵)ﾉ",1
715,Google 使用者,2018年3月17日,4, 謝謝您們的外送服務,有無科技2018年3月20日(ﾉ&gt;ω&lt;)ﾉ,0
716,薛玉雪,2018年3月12日,5, 很方便，可送餐到病房,"有無科技2018年3月16日Dear 玉雪,

祝早日康復(*´▽`*)",0
717,沈琳晶,2018年3月10日,5, 好用，司機送餐快,"有無科技2018年3月12日dear沈琳晶
你喜歡小編好開心(〃∀〃)",0
718,藍于舒,2018年3月14日,5, 真的蠻好用的,"有無科技2018年3月16日Dear 于舒,

用過的都愛不釋手(ﾉ&gt;ω&lt;)ﾉ",0
719,Google 使用者,2018年3月15日,5, 爛爆了,"有無科技2018年3月16日Darling,

怎麼了(((ﾟдﾟ)))
快跟小編說說ლ(・´ｪ`・ლ)",0
720,Claire Hung,2018年3月17日,4, 很好用,有無科技2018年3月20日(^u^),0
721,蒙面裸體吃雞,2018年3月16日,5, 物美價廉，好吃，「大姐的店」,"有無科技2018年3月16日Dear 蒙面裸體吃雞,

哪間店家(^y^)
快跟小編分享(ﾉ∀`*)",0
722,楊筑棋,2018年3月13日,4, 謝謝,"有無科技2018年3月16日Dear 筑棋

ヽ(●´∀`●)ﾉ",0
723,蔡薰儀,2018年3月3日,5, 很實用 不想出門時很方便,"有無科技2018年3月5日Dear 薰慧,

(o´罒`o)",1
724,Ma Ku,2018年3月2日,5, 服務態度很好！！,"有無科技2018年3月5日Darling,

(๑•́ ₃ •̀๑)",3
725,廖瑋怡,2018年3月5日,5, 時間抓滿準!假日好朋友啊~,"有無科技2018年3月9日Dear 瑋怡

我們都是好朋友(*ﾟ∀ﾟ*)
讓我們來牽著手(ゝ∀･)
歡樂時光莫錯過(σ′▽‵)′▽‵)σ
留住歡笑在心頭(≧∀≦)ゞ",0
726,李瑋凡,2018年2月25日,5, 好用的,"有無科技2018年2月26日Dear 瑋凡 

( ♥д♥)",0
727,Vincent More,2018年2月22日,2," 更新到今天最新版本 完全進不去吧app, 就卡在 讀取畫面 完全沒反應","有無科技2018年2月26日Dear Vincent ， 

怎麼會這樣(ﾟд⊙)
快到line@跟小編說你的手機系統及版本還有更新的APP版本(´･ω･`)
另外再提供卡住的畫面給小編٩(•ิ˓̭ •ิ )ง
小編立即請工程師確認異常ヾ(*´∀ ˋ*)ﾉ",0
728,Momo Yang,2018年2月23日,1, 真的太糟糕了，客人都到了才說，商品不夠直接取消，太傻眼了（已刪除，一點都不實用）,"有無科技2018年2月26日Dear MoMO,

請到line@提供訂單編號給小編(◔⊖◔)つ
小編確認狀況為你出口氣(#`Д´)ﾉ
正常流程我們客服一定會電話聯絡通知(ง๑ •̀_•́)ง
若你忙碌沒有接聽電話( • ̀ω•́ )
我們也會推播通知訂單處理狀況唷•_ゝ•",0
729,eva eva,2018年3月15日,4, 訂餐很方便,"有無科技2018年3月16日Dear 玫君,

ヽ(✿ﾟ▽ﾟ)ノ",0
730,Marta Lee,2018年2月23日,4, 操作簡單方便，,"有無科技2018年2月26日Dear Marta 

♥(´∀` )人",0
731,Aaron Hsu,2018年2月23日,5, 好用,"有無科技2018年2月26日Dear Aaron ,

(*´∀`)~♥",0
732,沈韶姮,2018年2月20日,5, 客服人員相當主動有效率！送餐很快，店家很多,"有無科技2018年2月26日Dear 韶姮，

每天面對負能量的客服(*ﾟ∀ﾟ*)
如果知道被誇獎了(ゝ∀･)
他們一定會很開心(´▽`ʃ♡ƪ)""
比去諮商還有用ლ(・´ｪ`・ლ)
你好棒σ(´∀｀*)
有你真好(≧∀≦)ゞ",0
733,Andu Liu,2018年2月5日,5, 非常好用及方便，多點餐廳選擇會更好!謝謝!繼續加油!,"有無科技2018年2月12日dear Andu Liu
為了你我們會繼續加油的(๑˃̵ᴗ˂̵)ﻭ",1
734,Andy C,2018年2月6日,1, 無法設定取消推播，一直跳出通知超煩,有無科技2017年4月17日您好:感謝您的建議，我們會將該建議提供給內部人員，謝謝您,1
735,Angulo Shih,2018年2月9日,4, 希望可以再縮短預定到餐時段,"有無科技2018年2月12日dear Angulo Shih
我們當然希望可以快速的將您的餐點送到您的手上(ㆁωㆁ*)
預定時間，我們到會依照當下的氣候去做運送時間上的調整ʕ•ᴥ•ʔ
每個騎士都非常努力快速的將餐點送到您的手上喔(/◕ヮ◕)/",0
736,Janet Lu,2018年2月11日,5, 終於有外送桃園的了！,"有無科技2018年2月12日dearJanet LU
終於可以服務到您了~~~",1
737,馬緒川,2018年2月3日,5, 很棒的服務！使命必達！,"有無科技2018年2月4日Dear 緒川，

為了你ヾ(●゜▽゜●)♡
使命必達還不夠(・`ω´・)
一定要做到讓你感動(●´ω｀●)ゞ",0
738,Google 使用者,2018年2月8日,1," 在指定送達時間的前15分鐘才通知店家沒有接電話,直接幫我們取消. 後續完全沒有任何補償等機制.   然而實際上,店家開店時間本來就晚,此平台沒有調查清楚.    致電客服小姐態度超差, 還一直強調我們是怕耽誤您用餐的時間所以才幫您取消. 還狡辯說取消是經過我同意.  只說了那你想要甚麼補償. 而不是更重要的防止下次發生的機制  另外,此外送app 並非有跟店家做簽約等機制.  詢問客服若是外送人員在餐點裡加料亦或更嚴重下毒等的情況如何防止. 客服小姐竟然說 這種事情就算是叫店家直接外送都有可能發生. 如果發生了我們會走法律途經, 即使知道犯罪很難預防,但連約束外送人員等等的措施都沒有, 發生事…完整評論在指定送達時間的前15分鐘才通知店家沒有接電話,直接幫我們取消. 後續完全沒有任何補償等機制.   然而實際上,店家開店時間本來就晚,此平台沒有調查清楚.    致電客服小姐態度超差, 還一直強調我們是怕耽誤您用餐的時間所以才幫您取消. 還狡辯說取消是經過我同意.  只說了那你想要甚麼補償. 而不是更重要的防止下次發生的機制  另外,此外送app 並非有跟店家做簽約等機制.  詢問客服若是外送人員在餐點裡加料亦或更嚴重下毒等的情況如何防止. 客服小姐竟然說 這種事情就算是叫店家直接外送都有可能發生. 如果發生了我們會走法律途經, 即使知道犯罪很難預防,但連約束外送人員等等的措施都沒有, 發生事情了可能也只會如上問你要如何補償.      客服小姐的態度咄咄逼人,想要用說話速度壓制一切問題.","有無科技2018年2月12日dear
您的反應我將會轉給內部相關人員，感謝您的回饋喔",1
739,Jenny shih,2018年2月3日,4, 會繼續使用,"有無科技2018年2月4日Dear Jenny ，

不可以不用喔(｡•ㅅ•｡)♡
打勾勾＼(●´ϖ`●)／",0
740,Ming Shih Huang,2018年2月4日,5, 很方便，而且準時！,"有無科技2018年2月4日Dear Ming Shih，

方便準時超基本(≖ᴗ≖๑)
把你抓緊緊才重要ᕦ(ò_óˇ)ᕤ",0
741,陳紹鵬,2018年2月8日,5, 服務很棒,"有無科技2018年2月12日dear 陳紹鵬
這是一定要的阿
一定要越來越喜歡我們喔(｡•ㅅ•｡)♡",0
742,Google 使用者,2018年1月30日,5, 外送人員態度良好,"有無科技2018年2月4日Darling,

謝謝你的讚譽(´,,•ω•,,)♡
騎士知道會驕傲屁股翹高高｡:.ﾟヽ(*´∀`)ﾉﾟ.:｡",2
743,王蓓琪,2018年1月28日,5, 外送人員送交很快速，服務態度很好,"有無科技2018年1月29日Dear 蓓琪，

快速服務和態度良好是基本｡:.ﾟヽ(*´∀`)ﾉﾟ.:｡
快跟小編說你還想要怎樣的幸福服務ლ(・´ｪ`・ლ)",0
